window,stab__Other,ot__Other,stab__Mobility,ot__Mobility,stab__RadioContext,ot__RadioContext,stab__LTE,ot__LTE,stab__NR,ot__NR,stab__Throughput,ot__Throughput,stab__IRAT,ot__IRAT
20,0.998537057389517,0.01595822573789312,0.3690797003939494,1.108725558937056,0.9096761093060532,0.07061918131727188,0.6740357876239946,0.5881406294139264,0.7205792395009313,0.43995090241702195,0.23568642643669144,1.5622387041274335,0.5327817759577156,0.931669343561768
21,0.9985400007602734,0.013030897400035489,0.3718787949841119,1.2011291490514053,0.9096761093060532,0.06877660590044707,0.6556033457066155,0.4314469011371146,0.6391938266212169,0.6402247474309842,0.7274739384038956,0.7565642784285393,0.5327817759577156,0.9260927650673435
22,0.9985341140274369,0.013024537154852746,0.3819468897417316,0.9544466425927437,0.9096761093060532,0.07491459263906115,0.696449286764543,0.5889906041943753,0.7733610294052738,0.6418357161631607,0.3215381675856297,1.2671234494523476,0.5327817759577156,0.8776499317379295
23,0.9985380385121385,0.015269525716682475,0.3955386304128829,1.1048836565587288,0.9096761093060532,0.08545499546714869,0.6495869496620281,0.5768075278348849,0.8757168176731213,0.4295352413765583,0.292308080594494,1.32192841577793,0.5327817759577156,0.7777766067554219
24,0.998537057389517,0.011777893778262858,0.40354588612862957,0.839234624272748,0.9096761093060532,0.08105659233127172,0.6532785760229957,0.5802566229062651,0.8096127330524598,0.4671519281457098,0.3237481381317864,1.32118555303112,0.5327817759577156,0.7737577651450469
25,0.9985390196357239,0.00991580159153567,0.40977422220261484,0.9140528506650725,0.9096761093060532,0.07964418241697702,0.6608019936955147,0.608689135278991,0.8584530255521259,0.41985415071658383,0.34644670684979467,1.5243812028202002,0.5327817759577156,0.9498103975373089
26,0.9985400007602734,0.010221835982629983,0.41172407180799087,1.0966787151227333,0.9096761093060532,0.08189409993509454,0.6522121901122895,0.6212969048916661,0.8576299557353187,0.3356024742036078,0.23023765040584115,1.5208359381445498,0.5327817759577156,0.79951368568391
27,0.998537057389517,0.012023863042417954,0.4144718146037717,0.8197683765436574,0.9096761093060532,0.07458542690106906,0.587587669527855,0.9021682265595647,0.7633712797700125,0.4480923448023261,0.5375134681446377,0.8597374046975543,0.5327817759577156,0.8851937153143901
28,0.9985321517908701,0.013829283213148514,0.42244326770433066,0.9006214061280107,0.9096761093060532,0.09763028389613868,0.5722497357280715,0.5450750300366842,0.8319513876098372,0.3636826243675735,0.7100049964268161,0.5356336920614546,0.5327817759577156,0.8778367628472277
29,0.9985380385121385,0.016439051449478638,0.4363348174238643,0.9360439728710562,0.9096761093060532,0.09156836401192661,0.6312721603377339,0.5973151275812929,0.8467374559281658,0.39034409722447133,0.7594339414549892,0.6118685908397606,0.5327817759577156,0.894254807555088
30,0.9985390196357239,0.010579678256883324,0.4459101006163002,1.1358513721373917,0.9096761093060532,0.068687242476411,0.6450692012492544,0.6716304949519823,0.8726626874586267,0.38505095758050667,0.7044834836763345,0.7455131395714992,0.5327817759577156,0.7931710253271264
31,0.9985331329086715,0.011384289328282293,0.44855117179200854,0.9564886222184674,0.9096761093060532,0.1010748375672004,0.5544894357217639,0.7055193893661595,0.8537204338949484,0.4281151254581525,0.48893327543467413,0.8293795603280063,0.5327817759577156,0.8700961289173479
32,0.9985380385121385,0.012395750649540403,0.4591362925342015,0.8748290615407919,0.9096761093060532,0.07741105409780508,0.619420581215095,0.6411781881964066,0.8690423288125534,0.36814671396578746,0.6371797934845346,0.6654945900485892,0.5327817759577156,0.828828226801433
33,0.9985341140274369,0.011824220872750918,0.4679358428532079,0.9798083262586098,0.9096761093060532,0.07755413362175231,0.6116828295836034,0.5238572706930115,0.8222839776323977,0.524684114977221,0.5836500136212499,0.7824867311932325,0.5327817759577156,0.8981440353626164
34,0.9985331329086715,0.010478773933797484,0.4733260296591839,0.9925272972525301,0.9096761093060532,0.10101958057434413,0.6609808701133955,0.6876054979685219,0.8164949344025165,0.5156119012103586,0.5047350078777625,0.8454734502457516,0.5327817759577156,0.8478021843811729
35,0.9985350951471663,0.011999418656266077,0.4813298793940076,0.7426388343218686,0.9096761093060532,0.09078219429156549,0.6830691305378385,0.5709894102863549,0.7811559367577295,0.5002656046525225,0.4817391827225137,0.887691675218169,0.5327817759577156,0.7927424394732073
36,0.9985331329086715,0.010447056249899785,0.4984486545398602,0.8308879035624117,0.9096761093060532,0.07878446581897182,0.6410058141689436,0.7664338193556782,0.7599114137434669,0.6058807301000222,0.45305439474404074,0.906237727895195,0.5327817759577156,0.7115874203178083
37,0.9985341140274369,0.011743322521838365,0.5034497601235115,0.8395454176515142,0.9096761093060532,0.10094742112339336,0.6406953744181708,0.6112039830185135,0.8256419474616964,0.5207987399930041,0.5591345502539281,0.8486128381084828,0.5327817759577156,1.0106226068602164
38,0.9985301895581594,0.012349566891750274,0.5123806001497695,0.8034757196669858,0.9096761093060532,0.08130820889638174,0.7024871525331562,0.6275320160213054,0.8564353413486411,0.43354741440557515,0.5602124626323902,0.9096786841693597,0.5327817759577156,0.9746171453000977
39,0.9985301895581594,0.011049959860177507,0.5188243038041014,1.0404671879408363,0.9096761093060532,0.08413490528055408,0.6551346141541821,0.6412256083566215,0.7901000548169832,0.595210268554262,0.4644493035864793,0.9208892539164714,0.5327817759577156,0.7782514371250416
40,0.9985331329086715,0.014703826910275112,0.5232489815452882,0.7929537183739737,0.9096761093060532,0.07595455510497506,0.5107538909849771,0.8090890496392353,0.8427841589518464,0.3966375787871529,0.3250997865200542,1.5428707970783955,0.5327817759577156,0.9362209204549731
41,0.9985360762678597,0.010249305739156256,0.5361078595726887,0.8272536514013593,0.9096761093060532,0.08444134189556385,0.3975049533888321,0.9114811308783437,0.7522238275940714,0.4814307275238871,0.7260626750171579,0.796872822959672,0.554358739932216,0.8619624940862732
42,0.9985400007602734,0.012062615209789148,0.5509558285504996,0.8564755110220621,0.9096761093060532,0.08232521063504511,0.48612482355848563,0.6824043767395103,0.565012952342149,1.0461544955695166,0.48880124746453224,0.9713849786564854,0.8751219623552855,0.7255899272751106
43,0.9985390196357239,0.01527299808373654,0.5650510743699316,0.915154709993614,0.9096761093060532,0.0853595890198098,0.3534293114113323,1.2324740258922593,0.7467431048436961,0.5323444776618627,0.3162150504845514,1.349482249321691,0.8751219623552855,0.7408705527307483
44,0.9985390196357239,0.015074427922042343,0.575662305743671,0.9536531935039294,0.9096761093060532,0.07854688089603104,0.32733961252992094,1.3067172039917176,0.7568813815707388,0.4819652322473295,0.2032632956429763,1.518879331924687,0.8751219623552855,0.7621008898788141
45,0.998537057389517,0.011746409474932338,0.5813107040240886,0.7876031141682553,0.9096761093060532,0.09373073454049785,0.43691671220977213,1.2211854666027975,0.726091890536936,0.5197948663993868,0.6610781919586155,0.8919330184068226,0.8751219623552855,0.7382414927145642
46,0.9985311706740327,0.011086057035735843,0.5851527992148322,0.7142391963223724,0.9096761093060532,0.09041840169079376,0.6636664503545747,0.6063231235822713,0.7959142568526046,0.4535679739366115,0.5061427453613551,0.8844121946856264,0.8751219623552855,0.7452436616305023
47,0.9985350951471663,0.01067222920115762,0.5881419246222126,0.7823620406634073,0.9096761093060532,0.0788271442623574,0.6122303547949378,0.6591197349478861,0.720775319927971,0.44053162364483545,0.5741534461990202,0.8188836963932914,0.8751219623552855,0.7665036518786942
48,0.9985390196357239,0.01166778471954986,0.5877856551786828,0.7190273041555383,0.9096761093060532,0.07409682825126318,0.6074749979398273,0.5981458833744707,0.7047461705600918,0.536639903538212,0.6075803543060678,0.9186128513779799,0.8751219623552855,0.6900193587948813
49,0.9985331329086715,0.019661244241963804,0.5849355470451177,0.7990903113344348,0.9096761093060532,0.05925732174314815,0.7049760315962472,0.6949207637090418,0.8278242997188624,0.3812544441210788,0.3787267770333068,1.1587088217964883,0.8751219623552855,0.7571385808500841
50,0.9985350951471663,0.010647946366808079,0.5873598015407268,0.8927990170373105,0.9096761093060532,0.07188072595432773,0.7017688727959835,0.605285263073704,0.7590480557879553,0.6294889979901779,0.5201865498409141,0.9236364586818631,0.8751219623552855,0.7173775869910656
51,0.9985458875278144,0.011655089895852606,0.5938990357095097,0.9426024424837385,0.9096761093060532,0.0826267338065927,0.6902030794672541,0.5413879654325104,0.7863236975473847,0.5204761152984494,0.5859638274621602,0.7945464437520282,0.8751219623552855,0.7442837241203751
52,0.9985350951471663,0.015545097498007143,0.598908648433436,1.0559505419209065,0.9096761093060532,0.0898292833574367,0.786389307849952,0.49448315631227596,0.8574256527869367,0.3932627526060969,0.5803710030394761,0.8234886755933152,0.8751219623552855,0.745146597473763
53,0.9985390196357239,0.00919395714571521,0.5952575423130883,0.7247037386478979,0.9096761093060532,0.08345397774259475,0.6712312626874222,0.5156917868433802,0.8273669187769295,0.4224518266749401,0.5376659897740044,0.9035131727564372,0.8751219623552855,0.7583975331367964
54,0.9985350951471663,0.011889088945744,0.5832528543116967,0.7478117503956578,0.9096761093060532,0.08802632898232135,0.5315552779778747,0.5961287764533052,0.7244536329888418,0.42924180040541304,0.5381424196290513,0.9295515230853826,0.8751219623552855,0.6524185965769799
55,0.998537057389517,0.012948683652117517,0.5855926406407488,0.8683301343477124,0.9096761093060532,0.08352548296526269,0.4649698303497457,0.9988803027956601,0.7009126976846395,0.5417602832748257,0.4311705959910074,1.0450273693525218,0.8751219623552855,0.6781018518788406
56,0.9985390196357239,0.009699243205845372,0.5879485849324068,0.8398697444418415,0.9096761093060532,0.07384599907710088,0.32446461665914034,1.3936300882361135,0.878280714688608,0.36362516420106467,0.7286007625753965,0.6185509336179654,0.8751219623552855,0.6826333825079737
57,0.998537057389517,0.013274653344371855,0.3225521424091131,1.1803707371791892,0.9096761093060532,0.0909994563998738,0.6467199485806492,0.5551509025548658,0.5574216045092351,1.2671712668556943,0.927962070641273,0.6682904672740441,0.6026421816985166,0.5533710944316579
58,0.9985360762678597,0.013367919274140442,0.2837750737268859,1.4558541970506478,0.9096761093060532,0.08261750689228271,0.5689561367318744,0.7107311168940456,0.6890577969863845,0.44921236366885864,0.148890935799335,2.0099000643347216,0.5258866399347788,0.7735553473628093
59,0.9985400007602734,0.012120773022099783,0.3652544765562054,1.2281308092980199,0.9096761093060532,0.06933450316097595,0.5958368558112628,0.8894702648224234,0.7001042831835127,0.579341501249939,0.7989149213976479,0.816350437144036,0.5258866399347788,0.7412949732307341
60,0.9985360762678597,0.014217232769595918,0.5904933506884859,0.9985402271083772,0.9096761093060532,0.0932409647426641,0.6916185973185299,0.5611964589231333,0.7195174510045995,0.5302567553053189,0.6136611798330991,0.637100805199593,0.5258866399347788,0.6067656391033986
61,0.9985311706740327,0.011760071618548673,0.5906817006430287,0.6332994774194818,0.9096761093060532,0.08913140905104683,0.7206382052113327,0.5282441137396797,0.6180112539578273,0.8890391472794914,0.6660744051043198,0.6981059313494158,0.5258866399347788,0.7122356680981994
62,0.9985311706740327,0.013119278233771181,0.3669570612732381,1.0715923420002098,0.9096761093060532,0.09056612554402216,0.6790746063766075,0.4441503522074879,0.7090810789202321,0.6645303482758633,0.6625590431714956,0.791063316315427,0.5258866399347788,0.8049959864344403
63,0.9985341140274369,0.010830390736222217,0.38160165334058116,1.0600592492682397,0.9096761093060532,0.08774670253340525,0.7109663677813621,0.5901316881665211,0.6574163572524602,0.538084793504171,0.5836940436481068,0.8504848287694372,0.5258866399347788,0.7883339634663595
64,0.9985350951471663,0.012945592219431422,0.6069169755142502,0.8326780178033336,0.9096761093060532,0.08012409642668268,0.7302690379849635,0.4097601027084617,0.6738159224994681,0.564341775372382,0.7672269079171569,0.6076638395676965,0.5258866399347788,0.8253664110410543
65,0.9985341140274369,0.011406820484341353,0.6118519279506972,0.7629047219795382,0.9096761093060532,0.09268894312752254,0.6111789131223663,0.656207960161633,0.7143166170767188,0.506862485715742,0.9346825210037593,0.5801692346658751,0.5258866399347788,0.6370396457068632
66,0.9985360762678597,0.011184366347978099,0.6194828993457799,0.8362855255320303,0.9096761093060532,0.07511253001262455,0.6732572158148424,0.5982966677460397,0.8398924423191131,0.35462375167011523,0.8760160295967792,0.6746621819193229,0.5258866399347788,0.7299967982699405
67,0.9985390196357239,0.013967925728463702,0.6331422704400442,0.780449119780711,0.9096761093060532,0.07483255619135638,0.6587770848632586,0.5958854223265783,0.8498727629938869,0.3917213140536107,0.75890871425605,0.7339123368780864,0.5258866399347788,0.7078637179449576
68,0.9985380385121385,0.011061994703904851,0.6378251539359712,0.8634607398832373,0.9096761093060532,0.06182993862960208,0.7578492359496701,0.44315355846582016,0.7593652039790848,0.4831605712713199,0.6680917779993222,0.7557116919447218,0.5258866399347788,0.8735288457726884
69,0.9985321517908701,0.011032672374894553,0.617917193165175,0.7845688770704932,0.9096761093060532,0.09688202083643246,0.7348530244568833,0.43266583058000285,0.7904079291736766,0.48144278407054764,0.7015884862720718,0.628300871521705,0.5258866399347788,0.6625062308522435
70,0.9985331329086715,0.013565989479157624,0.3032365534083253,1.240002339647285,0.9096761093060532,0.10572651542640911,0.7261500186694262,0.46060382719438697,0.7395345261610935,0.5828897882452092,0.7091922498735388,0.5538281531166174,0.5258866399347788,0.7503655458127945
71,0.998537057389517,0.012718486556126098,0.5946351143768226,0.8037710853607041,0.9096761093060532,0.09425335957918998,0.8429280227375294,0.37729997317607555,0.6652583319984884,0.6711495908983707,0.6717480793851442,0.7915361216121628,0.5258866399347788,0.7819342725970284
72,0.998537057389517,0.011580184282966255,0.6948219869228349,0.8589335432410514,0.9096761093060532,0.08186514041501247,0.8128659058239238,0.36225187157888583,0.6743468229209634,0.7782988885155981,0.6275058577438423,0.8384177561956472,0.5258866399347788,0.8685476403462928
73,0.9985331329086715,0.013268787570624257,0.7106425759931038,0.6950822661646139,0.9096761093060532,0.07410306578628884,0.8032723322723494,0.4049175604806212,0.7505139324366333,0.5878265009232893,0.6654925172722671,0.654866413194652,0.5258866399347788,0.604126615410445
74,0.9992633517828637,0.0215015627831101,0.0006795510526831728,8.249840897724745,0.9096761093060532,0.08344767391378258,0.3885676594871296,1.0374533049232066,0.14794838176573663,1.8567887148289954,0.728774947650431,0.8142122327560668,0.4872245112692172,1.051871856295897
75,0.9992633517828637,0.02145861060342623,0.0012162985180496147,8.526826109437769,0.9096761093060532,0.09257257730703405,0.4409518749582778,0.814285207448298,0.2730751086612986,1.6570048087866474,0.37810149318270175,1.1955229522479582,1.0350025239510664e-07,18.27405096142557
76,0.9992633517828637,0.02163601692616499,0.00017182558062398676,11.304854720447636,0.9096761093060532,0.07947736599843794,0.3902277639792557,1.1805193463870793,0.11308220773629553,3.045676918312919,0.6689396705148535,0.8875006704415028,0.4872245112692172,1.048576485882938
77,0.9992633517828637,0.021587434433728018,0.00015127537941402115,10.298047755422566,0.9096761093060532,0.07653770139396343,0.39150792936465706,0.935598407556336,0.083881622876492,3.708125788352555,0.5987124462773687,0.947699611955266,0.4872245112692172,0.9488877658264103
78,0.9992633517828637,0.02166105939275901,0.0002920053789909078,7.859891946736976,0.9096761093060532,0.10499976802671192,0.3619578401560815,0.8370305940896505,0.10918509819226363,2.948534850107392,0.7206234593597908,0.7477738141509042,0.4872245112692172,0.8776539812044774
79,0.9992633517828637,0.021684054534208373,0.0002912780844258171,8.761155523283911,0.9096761093060532,0.0970013453891774,0.3957580009221337,1.0930196039642917,0.13847139215240253,2.625973123088504,0.5124092790132027,0.866213019090234,0.4872245112692172,0.9910269923542467
80,0.9992633517828637,0.021716571060605174,0.00029263081315590524,9.32568641045613,0.9096761093060532,0.09001858998831475,0.3240778785045314,1.2170923559559723,0.08311400062505837,3.9414657428856965,0.3377663437435451,1.1548855368745108,0.4872245112692172,0.9575837643369405
81,0.9992633517828637,0.02159385648168099,0.00029383735168600695,8.91820186693936,0.9096761093060532,0.0806937299867408,0.35160119682577107,1.0100902944812216,0.07930801615706101,3.838351886824546,0.4020129690734323,1.3256945708551529,0.4872245112692172,1.0920467713555677
82,0.9992633517828637,0.021709352197141776,0.00046976678622638704,9.186290325784837,0.9096761093060532,0.08476018574512587,0.38095311594508274,0.9857525059199632,0.0994223035378136,3.8171163838494486,0.4148945497410686,1.222041591293796,0.4872245112692172,1.008853742059706
83,0.9992633517828637,0.021548492546902987,0.0006495084759469915,11.000669995676708,0.9096761093060532,0.07850878246299442,0.33056940827116277,1.200361482468784,0.09730117213615602,3.704570679518171,0.4232305367071167,1.1727835706971,0.4872245112692172,0.9055929221248384
84,0.9992633517828637,0.021767958613291533,0.0006398343067944217,8.183313852578612,0.9096761093060532,0.07713333023341434,0.3409168587549631,1.4083730889425246,0.09987327366385909,2.99636451541841,0.47310103968516054,1.210464704639937,0.4872245112692172,1.0207100083131557
85,0.9992633517828637,0.021584514912174637,0.0006242605343501501,8.756094574739137,0.9096761093060532,0.109228618998749,0.3355493005112899,1.153995338560672,0.10007819017707323,3.4430702452980433,0.44277070927883055,1.0026038587119501,0.4872245112692172,0.9795682430055157
86,0.9992633517828637,0.02155661380135415,0.0006147806073522863,10.019101080397775,0.9096761093060532,0.09308184929873314,0.33947873708098014,1.0512734587377863,0.08518186698139789,4.662818360538113,0.33703896436118946,1.1319233508859852,0.4872245112692172,0.8978457507231887
87,0.9992633517828637,0.021568067962042,0.0006094862088425788,8.106498074542571,0.9096761093060532,0.07986560701540274,0.39607808211944984,0.8910994382674976,0.07853303863751812,3.5997554264429046,0.5120291051987309,0.9212631679815401,0.4872245112692172,0.901206584259227
88,0.9992633517828637,0.02171270619411254,0.0004746633980385599,6.858610940310286,0.9096761093060532,0.08768853456081523,0.4861336316967208,0.7446279659189432,0.11542159052510272,3.646037589902321,0.518284751704269,0.9977209035368929,0.4872245112692172,0.9797997985028507
89,0.9992633517828637,0.021776730321192133,0.00028877051439972045,7.779124542774042,0.9096761093060532,0.09310779358578394,0.4366166300530626,0.8840596948559671,0.09745965102717223,1.5041586048122064,0.3045303309427733,1.1948481694419797,0.4872245112692172,0.9464461437198878
90,0.9992633517828637,0.02149169842734721,0.0005629810826107289,7.970336586180963,0.9096761093060532,0.09544955563093466,0.5459778859633619,0.6264630916797982,0.08288784596340083,2.7552028434995854,0.22357948723041526,1.3102280098368397,0.4872245112692172,0.9718556513998642
91,0.9992633517828637,0.021774925365672666,0.0005687338283719827,8.760953178540577,0.9096761093060532,0.0767711467845904,0.4991137008342186,1.0414217506110455,0.08478307899311982,3.161207101321783,0.1917621460025031,1.7175873680794778,0.4872245112692172,0.8730398736145206
92,0.9992633517828637,0.021647061605142286,0.0005617167481190074,9.179845252585903,0.9096761093060532,0.09310395792000353,0.5130898371113284,0.5777168420415566,0.05963477532136773,4.579396341355342,0.18316158308602642,1.5475536599535933,0.4872245112692172,0.9725873773971178
93,0.9992633517828637,0.02143401751585889,0.0005584165673053728,8.694168650463746,0.9096761093060532,0.08588028819089062,0.392707500702365,1.304438609000559,0.08160742305068765,4.71197897463284,0.20858803116461047,1.564766883190768,0.7594368431953047,0.4921219661820745
94,0.9992633517828637,0.021668973583775064,0.0006450037696597514,7.594902181211145,0.9096761093060532,0.08334739354524794,0.38565135406696704,1.2024604399279455,0.15914147232197223,1.5648825817221996,0.1749166586150561,1.6987286386847238,0.6230913174292294,0.7272370848293532
95,0.9992633517828637,0.02151712914311222,7.357294680703186e-05,11.111030282335674,0.4044070602800367,0.9322451811485823,0.5750760626733208,0.7832491548216052,0.18862940086515795,1.3618379347991838,0.17572696556528883,1.389266240985846,0.8349999394398578,0.7131820902511288
96,0.9992633517828637,0.02174653890824241,8.077839345089913e-05,12.207434968732052,0.4044070602800367,0.867945712352183,0.6134122891304322,0.5294841744430466,0.18862940086515795,2.2378762930230756,0.1780170185065931,1.555883403589203,0.8349999394398578,0.7139149775614138
97,0.9992633517828637,0.02169932006522135,8.231512446952849e-05,12.898748031863878,0.4044070602800367,0.7746456478915835,0.6151037182168939,0.7502445113508289,0.18862940086515795,2.109300678101187,0.17434044775941104,1.6615456611238775,0.8349999394398578,0.6286435914353379
98,0.9992633517828637,0.02181881884688635,8.403877645126743e-05,13.85659578325781,0.4044070602800367,0.7347549440616188,0.6111915631970173,0.8127353459453335,0.18862940086515795,2.368031284044116,0.17197915588774923,1.7542085892795958,0.8349999394398578,0.7081789066297519
99,0.9992633517828637,0.021538042814943273,8.479327363615803e-05,14.139600935187834,0.4044070602800367,0.735966183298346,0.5261483227735213,0.7864301224348291,0.18862940086515795,2.0389252379714224,0.16913652070230237,1.7571672839028987,0.8349999394398578,0.691347179564402
100,0.9992633517828637,0.021614112868105627,8.540318112961335e-05,14.041530242587147,0.4044070602800367,0.8624221813986859,0.5376259740820771,0.7847617763814141,0.18862940086515795,2.3423603669350284,0.1599800555770931,1.6614382621784585,0.8349999394398578,0.6873501060619708
101,0.9992633517828637,0.021766093324616827,8.699896669924922e-05,14.929887770098375,0.4044070602800367,0.7540440731908035,0.48633214460119983,1.122611988181874,0.18862940086515795,2.815575575354548,0.15461478571071402,1.8129448831337625,0.8349999394398578,0.7473958864633309
102,0.9992633517828637,0.021613405373060564,3.37691380589877e-05,11.861266953593898,0.4044070602800367,0.7435605789475178,0.4499053048589766,0.7439416343885541,0.18862940086515795,1.7740693267099714,0.17856620596563025,1.7288010520931625,0.8349999394398578,0.7288022461792031
103,0.9992633517828637,0.02176697828076163,3.400330625919588e-05,16.49411824692583,0.4044070602800367,0.7916499421246039,0.4007430119087607,0.8410581220075695,0.18862940086515795,2.976380289596971,0.17720041472834167,1.7433290161146304,0.8349999394398578,0.7010230398870685
104,0.9992633517828637,0.021691196856706677,3.8519758403540206e-05,18.511438588428838,0.4044070602800367,0.7393150167843157,0.4201726703560653,1.0594411138747801,0.18862940086515795,2.0494776624460957,0.1780821155071889,1.6858344675534647,0.8349999394398578,0.6872119143091373
105,0.9992633517828637,0.021731460250304636,7.18329296020941e-05,16.066583601205004,0.4044070602800367,0.7773153656258611,0.49106170858325143,0.7087505614122163,0.18862940086515795,2.43260586109892,0.18200946206282215,1.6473062828066505,0.8349999394398578,0.6607414349667956
106,0.9992633517828637,0.021499321627254105,7.179006270526141e-05,12.025741830545854,0.4044070602800367,0.7517140780983471,0.5363832477661865,0.7720330814765874,0.18862940086515795,2.051333519439081,0.178699550763513,1.835772790140394,0.8349999394398578,0.7445032254081546
107,0.9992633517828637,0.021845399938022866,7.270134890427572e-05,17.701759382080834,0.4044070602800367,0.6938837955786816,0.6118094068577767,0.7175524607118899,0.18862940086515795,1.584399708539368,0.17186448334302976,1.791681412985774,0.8349999394398578,0.7833095019104359
